datetime,title,link,house_type,price,acreage,address,district,city,bedrooms,wc,house_direction,balcony_direction,description,price 2,price 3,wc 2,bedrooms 2,floors,floors 2,property age,latitude,longitude,hospital,supermarket,school,park,hospital_distance,supermarket_distance,school_distance,park_distance
2023-01-03 18:25:53,"CHÍNH CHỦ BÁN GẤP NHÀ 3,5 TẦNG NGAY CẠNH TRƯỜNG ĐẠI HỌC FPT ĐÀ NẴNG, CHỈ 3,85 TỶ.",https://batdongsan.vn/chinh-chu-ban-gap-nha-35-tang-ngay-canh-truong-dai-hoc-fpt-da-nang-chi-385-ty-r258246,Nhà,3.85,151.2,Hòa Hải – Ngũ Hành Sơn – Đà Nẵng,Ngũ Hành Sơn,Đà Nẵng,4.0,4.0,Đông-Nam,Đông,"“CƠ HỘI SỞ HỮU CĂN NHÀ ĐẸP ĐỂ Ở, CHO THUÊ VĂN PHÒNG, CĂN HỘ … GIÁ RẺ NHẤT THỊ TRƯỜNG HOẶC ĐẦU TƯ SINH LỜI DÀNH CHO CÁC NHÀ ĐẦU TƯ BĐS…”

* Chính chủ cần tiền bán nhanh căn nhà đẹp 3,5 tầng, nơi ở hoặc cho thuê cực kỳ lý tưởng, cơ hội đầu tư sinh lời.
* Thông tin chi tiết: 
 - Diện tích đất : 151,2m2 (6 x 25,5)
- Diện tích sử dụng : 319,3m2 
 - Đường qui hoạch : 17,5m
 - Giá : 3,85 tỷ (có ra lộc cho khách thiện chí mua nhà)
* Công năng : 
 - Nhà 3,5 tầng gồm : Sân rộng 50m2 để ôtô, đường luồn bên hông nhà rộng 1m, 1 phòng khách, 3 phòng ngủ khép kín, 1 phòng ăn+bếp, 1 gara ôtô, 1 phòng thờ, 1 phòng tập thể dục, 4 WC, đặc biệt có sân thượng riêng biệt rộng rải để ngắm cảnh hay tổ chức tiệc BBQ… 
* Vị trí và tiện ích xung quanh : 
 - Nhà nằm trong vòng bán kính khoản 500m là các trường Đại học FPT Đà Nẵng, Đại học Mỹ tại Việt Nam AUV, Đại học Phan Chu Trinh, gần làng đại học Đà Nẵng.
 - Gần các trục đường chính Trần Đại Nghĩa, Trần Hưng Đạo và Văn Tiến Dũng, cách sông Cổ Cò khoản 1km, gần bãi biển …
 - Khu dân cư hiện hữu: An ninh tốt, dân trí cao.Với đầy đủ tiện ích xung quanh phục vụ nhu cầu cuộc sống. Cực kì phù hợp cho các gia đình định cư ngay, người lớn đi làm thuận tiện, con cái đi học cạnh nhà, hoặc đầu tư kinh doanh đa nghành nghề đều thuận lợi, cơ hội đầu tư sinh lời dành cho các nhà đầu tư BĐS…
* Sổ đỏ chính chủ sẵn sàn giao dịch.
* Liện hệ: Mr.Tín để được xem nhà và giao dịch.
* Hotline: 0905154727",3.85,3.85,4.0,3.0,5.0,5.0,159,15.9963154,108.2611654,False,True,False,True,2004.0432500615877,1737.4272375586409,1985.1086972623887,463.0868938379999
2023-01-03 18:37:03,"Nhà đẹp thiết kế 2PN/2WC HXT, nở hậu, đường Lê Trực, phường 7, Bình Thạnh giá 5,9 tỷ",https://batdongsan.vn/nha-dep-thiet-ke-2pn2wc-hxt-no-hau-duong-le-truc-phuong-7-binh-thanh-gia-59-ty-r258245,Nhà riêng,5.9,33.0,"Phường 7, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,2.0,2.0,,,"Nhà đẹp thiết kế 2PN/2WC HXT, nở hậu, đường Lê Trực, phường 7, Bình Thạnh 
+ Diện tích: 33,4 m2
+ Giá bán: 5,9 tỷ
Mô tả:
+ Kết cấu: 1 trệt, 1 lầu. BTCT. 
+ Nhà mới đẹpvới 2PN 2WC. Có giếng trời thoáng mát. Tặng toàn bộ nội thất mới đẹp. 
+ HXT trước nhà. Khu nội bộ. 
+ Dân trí cực kỳ an ninh và yên tĩnh, sạch sẽ. 
+ Vị trí vô cùng thuận tiện, di chuyển các quận. 
+ Sổ nở hậu tài lộc. Công chứng ngay.
Liên hệ: 0938.459.975",5.9,5.9,2.0,2.0,2.0,,159,10.8068765,106.6925668,True,False,True,False,279.94609597635207,0.0,659.6508792556704,0.0
2023-01-03 18:38:50,"Nhà Hẻm Xe Tải Trường Chinh Q12 75m2 Nhỉnh 5 tỷ, Ngang 5,5m",https://batdongsan.vn/nha-hem-xe-tai-truong-chinh-q12-75m2-nhinh-5-ty-ngang-55m-r258244,Nhà riêng,390.0,75.0,"Quận 12, TP Hồ Chí Minh",Quận 12,TP Hồ Chí Minh,,,,,"Mô Tả:
+ Diện Tích :5,5*14, Nhà Cấp 4
+ Hẻm Xe Tải Đến Nhà, Khu Dân Trí Cao.
+ Cho thuê 20tr/tháng, Dòng Tiền ổn định.
+ 30m ra trường chinh, 150m ra Cầu Tham Lương.
+ Chủ Cần Bán Gấp giá chốt cực tốt cho khách thiện chí.
+ Pháp Lý Sạch, sổ đẹp công chứng ngay và luôn.
=====
- Tôi Xin Cam Kết đây là tin Thật 100%.
- Khách Xem Nhà Trực Tiếp 24/24: Mrs Loan.
- Ảnh Minh Họa",5.0,,,,,,159,10.86141075,106.66420925636412,False,False,True,False,0.0,0.0,783.7960245215546,0.0
2023-01-03 22:34:31,MÃ LÒ - KHU VỰC SẦM UẤT NGAY B VBÌNH TÂN-NGANG HIẾM 5X14-DTCN 70M2HXT-CHỈ 5 TỶ TL.,https://batdongsan.vn/ma-lo-khu-vuc-sam-uat-ngay-b-vbinh-tan-ngang-hiem-5x14-dtcn-70m2hxt-chi-5-ty-tl-r258242,Nhà riêng,5.0,70.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,,,"Mô tả: 
???? Nhà trệt, 1 lầu BTCT, khu sầm uất đông dân cư đang lên giá từng ngày, ngang 5x14, nhà mới đẹp.
???? Hẻm xe tải sát trường học, bệnh viện Bình Tân, chợ và các dịch vụ tiện ích.
???? Tiếp giáp đường Hương Lộ 2, Quốc Lộ 1, tiện di chuyển đến các quận trung tâm.
???? Nhà chính chủ xưa nay chưa qua mua bán, sổ hòan công đầy đủ.
Liên hệ Thúy: 093 795 4068 xem nhà, xem sổ ngay.",5.0,,,,2.0,,159,10.8030656,106.65227606400094,False,False,True,False,1263.5382878094804,0.0,396.3910543678316,0.0
2023-01-03 23:22:46,NHÀ 2 LẦU MÃ LÒ-HXT-NGAY BV BÌNH TÂN-THÔNG SỐ CHUẨN DTCN 40M2 - NHỈNH 4 TỶ TL,https://batdongsan.vn/nha-2-lau-ma-lo-hxt-ngay-bv-binh-tan-thong-so-chuan-dtcn-40m2-nhinh-4-ty-tl-r258241,Nhà riêng,4.6,40.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,3.0,3.0,,,"Mô tả: 
???? Hiện trạng : 1 trệt, 2 lầu, 3PN, 3WC, nhà hoàn công đầy đủ.
???? Hẻm xe tải sát trường học, bệnh viện Bình Tân, chợ và các dịch vụ tiện ích.
???? Tiếp giáp đường Hương Lộ 2, Quốc Lộ 1, ngã tư bốn xã 5' xe máy, tiện di chuyển đến các quận trung tâm.
Liên hệ Thúy: 093 795 4068 xem nhà, xem sổ ngay.",4.0,,3.0,3.0,3.0,3.0,159,10.8030656,106.65227606400094,False,False,True,False,1263.5382878094804,0.0,396.3910543678316,0.0
2023-01-04 00:43:51,Kiếm đâu ra 40m2*3T Lò Đúc chỉ 1.9 tỷ,https://batdongsan.vn/kiem-dau-ra-40m23t-lo-duc-chi-19-ty-r258240,Nhà riêng,1.9,40.0,"Lò Đúc - Hà Nội, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,,3.0,,,"+ Chủ nhà có tuổi chán nơi phố phường tấp về quê an hưởng tuổi già cần bán đi ngôi nhà tâm huyết  của mình còn rất đẹp khách mua nhà sách vali về ở ngay an sinh đỉnh. 

+ Nằm ngay tuyến đường huyết mạch Lò Đúc, giao thông cực kỳ thuận tiện, ngõ trước nhà xe 3 gác phi ầm ầm dân trí khỏi bàn toàn cán bộ về hưu. 

+ Khu vực đầy đủ tiện ích gần chợ, siêu thị, bv dinh dưỡng, bv quân đội 108, bv hữu nghị việt xô, bv bưu điện, chạy bộ ra hồ Gươm, vài phút là lên Tây Hồ tiện ích trăm bề …. 
 - Sổ đỏ chính chủ, sẵn sàng giao dịch giá chỉ 1.9 tỷ chủ nhà cực kỳ thiện trí
Chi tiết LH: em Nhật 0977.194.820 (Chuyên Nhà đất Thổ cư).
Lưu ý:
- Không kênh giá chủ nhà
- Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý",1.9,1.9,,,,,159,21.012198,105.8552245,True,True,True,True,519.1203117552044,540.5417412824506,176.1434695318982,975.9810482580648
2023-01-04 05:47:20,"Ngộp BANK, Lao Dốc, Sập Hầm Hàng Hiếm Mặt Tiền Điện Biên Phủ -Đà Nẵng, 10tỷ9",https://batdongsan.vn/ngop-bank-lao-doc-sap-ham-hang-hiem-mat-tien-dien-bien-phu-da-nang-10ty9-r258239,Nhà mặt phố,10900000.0,100.0,"Thanh Khê, Đà Nẵng",Thanh Khê,Đà Nẵng,12.0,,,,"Ngộp BANK, Lao Dốc, Sập Hầm Hàng Hiếm Mặt Tiền Điện Biên Phủ -Đà Nẵng, 10tỷ9
Mô Tả:
+ Vị trí Nhà bán mặt tiền SIÊU ĐẸP,Chỉ vài bước Ra BIỂN , Ngã 3 Huế, Bến Xe Trung Tâm Đà Nẵng, khu vực sầm uất, đông dân cư nhất khu vực
+ Đường Điện Biên Phủ 1 trong tuyến đường chính của Thanh Khê, vỉa hè rộng 6m kinh doanh cực đỉnh.
+  Nhà Mặt phố Điện Biên Phủ cam kết giá rẻ nhất phố, NGON - BỔ - RẺ - MẶT PHỐ ĐIỆN BIÊN PHỦ GIÁ TRONG HẺN
+ Nhà 6 tầng thang máy thông sàn tổng 12 phòng cực rộng. 
+ Xung quanh gần chợ, trường học, tiện ích ngập tràn, tha hồ cho anh chị mua sắm chọn lựa. 
+ Pháp lý chuẩn 100%, sẵng sàng giao dịch. 
+Khách làm việc trực tiếp với chủ
✨ Liên hệ: A Thắng BĐS Đà Nẵng , 0974444479 ,(Xem nhà và Tư vấn miễn phí )",10.9,10.9,,,6.0,,159,16.071795950000002,108.20920548707868,False,False,False,False,0.0,0.0,0.0,0.0
2023-01-04 09:02:41,"Nhà hai mặt tiền trung tâm Nguyễn Trãi, Trường Chinh, 5 tầng, ô tô đỗ cửa",https://batdongsan.vn/nha-hai-mat-tien-trung-tam-nguyen-trai-truong-chinh-5-tang-o-to-do-cua-r258237,Nhà riêng,5.3,38.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,,,,,"+ Nhà mới đẹp 5 tầng lô góc, 2 mặt ngõ, giao thông thuận tiện đi ra các đường lớn nhanh như: Nguyễn Trãi, Trường Chinh, Láng, ....
+ Thiết kế:
Tầng 1: Gara xe + bếp
Tầng 2: phòng khách
Tầng 3+4: phòng lớn + wc
Tầng 5: P. Thờ + sân phơi
Sổ đỏ nở hậu, chính chủ cất két.",,,,,5.0,5.0,159,20.9936873,105.8143014,True,True,True,False,361.7401055314858,692.6996226901421,144.35023047758312,1793.3890275532624
2023-01-04 09:10:33,"Bán nhà 4 tầng mặt tiền Nguyễn Lộ Trạch giá tốt, đối diện trường quốc tế, giao dịch sang tên ngay",https://batdongsan.vn/ban-nha-4-tang-mat-tien-nguyen-lo-trach-gia-tot-doi-dien-truong-quoc-te-giao-dich-sang-ten-ngay-r258235,Nhà mặt phố,,120.0,"Hoà Cường Nam, Quận Hải Châu, Đà Nẵng",Hải Châu,Đà Nẵng,3.0,4.0,Nam,,"Chủ Đầu tư Đất Xanh Miền Trung chính thức mở giỏ hàng đặc biệt cho Dự án Regal Pavillon 

- Diện tích đất: 6 x 20m = 120m2.

- Chiều cao xây dựng: 4 tầng.

- Ngoại thất: Full đá marble nhập từ châu Âu.

- Thiết kế chuẩn 5 sao theo phong cách Pháp - Ý.

- Sử dụng vật liệu nhập khẩu cao cấp Châu Âu mang lại sự trường tồn và đẳng cấp cho căn nhà

 Vị trí kim cương

- Ngay chân cầu Tuyên Sơn thuộc phường Hòa Cường Nam, quận Hải Châu, Thành Phố Đà Nẵng.

- Đối diện siêu thị Lotte Mart, phố người Hàn.

- Liền kề công viên Châu Á Asia Park, vòng quay mặt trời Sun Wheel, khu vui chơi Helio, quảng trường 2/9...

----------------------------------

Regal Pavillon - Viên kim cương long lanh bên sông Hàn - KĐT đẳng cấp nhất quận Hải Châu TP Đà Nẵng 

--------------------------------------------

CÔNG TY CỔ PHẦN ĐÂT XANH MIỀN TRUNG

Liên hệ: 0562173329 Gia Hùng QLKD để nhận bảng báo giá và thông tin chi tiết",,,,,4.0,4.0,159,16.024727849999998,108.22027809736866,True,False,True,True,1403.9589351798636,5182.1486973396095,632.0807421359306,1831.3935614264437
2023-01-03 16:27:44,"Bán nhà Tựu Liệt 3 tầng dân xây ô tô đỗ cửa, sổ đẹp nở hậu 52m2 giá đầu tư.  LH 0972448366",https://batdongsan.vn/ban-nha-tuu-liet-3-tang-dan-xay-o-to-do-cua-so-dep-no-hau-52m2-gia-dau-tu-lh-0972448366-r258230,Nhà riêng,3.65,52.0,"Thanh Trì, Hà Nội",Thanh Trì,Hà Nội,3.0,2.0,,,"TRUNG TÂM TỰU LIỆT - NGÕ THÔNG TỨ TUNG - Ô TÔ ĐỖ CỔNG - SỔ ĐẸP NỞ HẬU - GẦN CHỢ - GẦN TRƯỜNG.
 Vị trí rất đẹp  nằm trung tâm Tựu Liệt ô tô đỗ cửa.
+ Ngõ nông thông thoáng, sạch sẽ. 
+ Nhà 3 tầng cũ khung cột bê tông chắc chắn
+ Thiết kế cầu thang giữa. Tổng 3 phòng ngủ
+ Xác định bán đất tặng nhà. 
+ Sổ đỏ đẹp, nở hậu
+ Chủ nhà thiện chí bán,sẵn sàng giao dịch đàm phán với khách thiện chí mua.  
+ CAM KẾT ẢNH THẬT NHÀ THẬT
  Liên hệ (24/7): 0972448366 - Văn Hữu ( Nhà Đẹp Thanh Trì, Hoàng Mai )",,,,3.0,3.0,3.0,159,20.9414616,105.83603265035416,False,False,True,False,1340.473001580325,1293.4350996341554,1091.9412346351862,3638.89871582296
2023-01-03 16:18:37,"Bán MT Liên Tỉnh 5 Quận 8, diện tích 156m2 giá chỉ 13 tỷ",https://batdongsan.vn/ban-mt-lien-tinh-5-quan-8-dien-tich-156m2-gia-chi-13-ty-r258228,Nhà mặt phố,13.0,156.0,"Liên Tỉnh 5 Quận 8 phố Hồ Chí Minh, TP Hồ Chí Minh",Quận 8,TP Hồ Chí Minh,,,,,"Chủ bán gấp mặt tiền đường Liên Tỉnh 5 Quận 8, để sang Canada định cư ở cùng con gái. Nhà diện tích 156m2 với chiều ngang 7m nở hậu phía sau 11m, dài 17m, nhà ở rất có lộc. Nhà phù hợp vừa ở vừa cho thuê có lối đi riêng, kinh doanh đa ngành nghề. Vị trí gần Bến xe Quận 8, gần Chợ Lớn, Bệnh viện Chợ Rẫy, về Quận 5, Quận 1 chỉ vài phút. Chủ mong muốn bán nhanh với giá 13 tỷ còn thương lượng.",13.0,13.0,,,,,159,10.7385973,106.6562981,False,False,True,False,0.0,0.0,681.4518579581759,0.0
2023-01-03 16:13:59,"SIÊU PHẨM, NHÀ ĐẸP 3 TẦNG CÓ PN DƯỚI, GIÁ TẬNG ĐẤY, NGUYỄN TRÍ PHƯƠNG, HẢI CHÂU",https://batdongsan.vn/sieu-pham-nha-dep-3-tang-co-pn-duoi-gia-tang-day-nguyen-tri-phuong-hai-chau-r258226,Nhà riêng,4.5,90.0,"Hải Châu, Đà Nẵng",Hải Châu,Đà Nẵng,3.0,,,,"+ TUYỆT ĐẸP, 3 TẦNG 3PN NGUYỄN TRÍ PHƯƠNG, GIÁ SẬP HỐ, HẢI CHÂU 

+Tiện ích; Vài phút ra sân bây, Nguyễn hữu Thọ, 5p tới cầu Rồng. 

+Diện tích; 90m2 3pn có pn dưới, mới 85% khách mua vào ở ngay. 

+ Pháp Lý; rõ ràng, sổ chính chủ, chủ tự xây rất tâm huyết.

+ Giá chỉ ; 4,x tỷ thương lượng. 
 PHONE , Hoặc Zalo 0981326539 gặp trực tiếp chủ xem nhà.",4.0,4.0,,3.0,3.0,3.0,159,16.059935099999997,108.2202354299364,False,False,False,False,0.0,0.0,0.0,0.0
2023-01-03 16:09:13,Hxh Nguyễn Gia Trí 3pn 4x17 7 tỷ P25 Bình Thạnh,https://batdongsan.vn/hxh-nguyen-gia-tri-3pn-4x17-7-ty-p25-binh-thanh-r258225,Nhà riêng,476.0,68.0,"Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,3.0,3.0,,,"KHU VIP D2 - NGAY ĐẠI HỌC HUTECH 

4x17 Hxh Nguyễn Gia Trí 3pn 7 tỷ 25 Bình Thạnh
- Khu vip đường D, hiếm nhà bán. Hẻm xe hơi thông D2, Xô Viết Nghệ Tĩnh, ngã tư Hàng Xanh. 
- Ngay Đại học Hutech, hàng xanh khu vực kinh doanh sầm uất nhất Bình Thạnh.
- Nhà 1 trệt, 1 lầu 3 phòng ngủ, 3WC",7.0,7.25,3.0,3.0,2.0,,159,10.8041602,106.5878711,False,True,True,True,1722.7962824725191,4399.887452204575,292.4359441360465,208.21706936472089
2023-01-03 16:03:21,"Gấp Gấp,sập hầm bán nhà Nguyễn Văn Linh-Thanh Khê,OTO đổ.Giá chỉ 4.6 tỷ.",https://batdongsan.vn/gap-gapsap-ham-ban-nha-nguyen-van-linh-thanh-kheoto-dogia-chi-46-ty-r258224,Nhà riêng,4.6,60.0,"Đà Nẵng, Thanh Khê, Đà Nẵng",Thanh Khê,Đà Nẵng,4.0,4.0,,,"*&* Mô tả*&*
+ Trung tâm thanh khê sát bên hông công viên 29-3, chỉ 10 phút đến sân bay, công viên 29-3, ngắm cầu Rồng phun lửa, dạo ven sông Hàn . Con đường Nguyễn Văn Linh sầm uất và tấp nập như thế nào nếu bạn đã 1 lần đặt chân đến Đà Nẵng
+ Gồm 4 Tầng, 4 phòng ngủ WC kín, P.Bếp, P.Khách, Phòng thờ, Sân phơi..rộng rãi thoáng, Đầy đủ full công năng, trang bị nội thất xịn, máy lạnh , ....và nhiều tiện ích, đặt biệt sát hông Đại học Duy Tân,, bệnh viện Hoàng Mỹ nên rất thích hợp mua cho con đi học hoặc định cư Đà Nẵng.
+ Vị trí cực đẹp, ôtô đỗ cổng ngày đêm.
+ Sổ hồng chính chủ, giao dịch ngay.
Liên hệ: Trường Vũ(chuyên nhà phố Đà Nẵng)
Cam Kết : Thương lương và làm việc với chủ trực tiếp",4.6,,,4.0,4.0,,159,16.071795950000002,108.20920548707868,False,False,False,False,0.0,0.0,0.0,0.0
2023-01-03 15:43:42,"Hxh Lê Lợi 4,5x17 7,6 tỷ 3pn Phường 3 Gò Vấp",https://batdongsan.vn/hxh-le-loi-45x17-76-ty-3pn-phuong-3-go-vap-r258221,Nhà riêng,7.6,76.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,3.0,,,"HẺM XE HƠI - NHIỀU TIỆN ÍCH - ĐẦU TƯ 
7,6 tỷ Hxh lê lợi 4,5x17 3pn P3 gò vấp
+ Hẻm xe hơi, thông sang Phạm Văn Đồng, Bạch Đằng, Lê Quang Định, Nguyễn Kiệm
+ Tiện ích xung quanh đầy đủ: Chợ Gò Vấp, Đại học Công Nghiệp, Trung tâm thương mại ...1 tr 1 lầu 3pn 3wc
+ Sổ vuông vức, công chứng ngay.",6.3,0.001,3.0,3.0,2.0,,159,10.8440568,106.6403038,False,False,True,False,2434.584050781077,0.0,114.37533151071365,0.0
2023-01-03 15:05:00,"Nhà mới đón Tết, Đường Số 3 Phường 9 Gò Vấp, 30m2 3 tầng chỉ 4 tỷ 390",https://batdongsan.vn/nha-moi-don-tet-duong-so-3-phuong-9-go-vap-30m2-3-tang-chi-4-ty-390-r258218,Nhà riêng,4.39,30.0,"Đường Số 3, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,3.0,,,"MS 123
* Vị trí: đường Số 3 Phường 9 (trước đây là Phường 11) Gò Vấp. Gần UBND Phường, siêu thị, nhiều dịch vụ tiện ích xung quanh.
* Nhà mới, tặng toàn bộ nội thất, chủ mới chỉ việc vào ở.
* Sổ vuông vức, hoàn công đầy đủ, công chứng trong ngày.
* Diện tích 30m2, 3 tầng, gồm 3 phòng ngủ, 3 WC, phòng khách, bếp.
* Hẻm 3m sạch sẽ, an ninh, yên tĩnh, dân trí.",4.39,,3.0,3.0,3.0,3.0,159,10.846861,106.6512669,False,False,False,False,0.0,0.0,0.0,0.0
2023-01-03 14:40:17,"54m2 - 4 Tầng - Bán nhà tốt Hẻm xe hơi Lê Văn Sỹ, Tân Bình, giá rẻ",https://batdongsan.vn/54m2-4-tang-ban-nha-tot-hem-xe-hoi-le-van-sy-tan-binh-gia-re-r258217,Nhà mặt phố,6.6,54.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,4.0,4.0,,,"NGỘP BANK - 54M2 - 4 TẦNG - CHỈ 6 TỶ HƠN

Bán gấp căn nhà giá tốt Hẻm xe hơi Lê Văn Sỹ, Tân Bình.

+ Nhà 4 Tầng xây dựng kiên cố.

+ Ngay gần nhà thờ Ba Chuông, khu xây dựng bàn cờ rất đẹp.

+ Pháp lý rõ ràng, mua bán nhanh.

+ Giá chỉ 6 tỷ 600 (thương lượng)

Liên hệ Ngọc Vi để mua được nhà giá tốt nhất thị trường!",6.6,6.6,,,4.0,4.0,159,10.7976722,106.66523106900442,False,False,False,False,0.0,0.0,0.0,0.0
2023-01-03 14:21:11,"CẦN BÁN GẤP TRONG TẾT, 2 TẦNG GIÁ SẬP ĐẤY, ĐIỆN BIÊN PHỦ, THANH KHÊ",https://batdongsan.vn/can-ban-gap-trong-tet-2-tang-gia-sap-day-dien-bien-phu-thanh-khe-r258216,Nhà riêng,3.6,100.0,"Thanh Khê, Đà Nẵng",Thanh Khê,Đà Nẵng,,,,,"✅️ Nhà giá tốt kiệt 4m Hà HuyTập, Thanh Khê. Sát mặt tiền.
✅️ 4 x13m 100m2. 3 tầng. Còn mới 85% vào ở ngay đón Tết. 
✅️ Giá ️Chỉ 3,x tỷ. Thương lượng. 
✅️ PHONE ; 0981326539 gặp trực tiếp chủ xem nhà.",3.0,3.0,,,3.0,2.0,159,16.071795950000002,108.20920548707868,False,False,False,False,0.0,0.0,0.0,0.0
2023-01-03 14:17:25,"Bán Nhà MP Thọ Am 78m3T, Nhà Tốt Giá Rẻ Kinh Doanh Bất Chấp Chỉ 50tr/m",https://batdongsan.vn/ban-nha-mp-tho-am-78m3t-nha-tot-gia-re-kinh-doanh-bat-chap-chi-50trm-r258214,Nhà mặt phố,4.3,78.0,"Thanh Trì, Hà Nội",Thanh Trì,Hà Nội,2.0,,,,"NHÀ MẶT PHỐ - Ô TÔ TRÁNH - DIỆN TÍCH RỘNG - Ở THÍCH - KINH DOANH THUẬN LỢI - GIÁ RẺ NHẤT TRỊ TRƯỜNG.
+ Vị trí chân cầu Tự Khoát chỉ vài bước chân, cách trung tâm hành chính Thanh Trì chỉ hơn 2km.
+ Mặt phố 2 ô tô tránh nhau, thuận thiện di chuyển, kinh doanh mọi ngành hàng, khách xem chỉ có thích.
+ Nhà hiện 3 tầng, set up 2 phòng ngủ, ở vẫn tốt, chủ xác định bán đất nên để giá rất rẻ.
+ Với giá nhỉnh 50tr/m trên mặt phố thì không ở đâu giá rẻ hơn, thật nhanh tay gọi ngay KH nhé!
Sổ đỏ phân lô, pháp lý chuẩn.
Giá mua khách trực tiếp làm việc với chủ, giá chào: 4tỷ3 ( có bớt )
Tư vấn mua bán BĐS Thanh Trì: Call Ngay Hiếu 0975596463 để biết thêm chi tiết.",4.3,4.3,,2.0,3.0,,159,20.9414616,105.83603265035416,False,False,True,False,1340.473001580325,1293.4350996341554,1091.9412346351862,3638.89871582296
2023-01-03 13:59:35,Bán MT Thoại Ngọc Hầu Tân Phú diện tích 150m2 giá nhĩnh 16 tỷ,https://batdongsan.vn/ban-mt-thoai-ngoc-hau-tan-phu-dien-tich-150m2-gia-nhinh-16-ty-r258212,Nhà mặt phố,16.5,150.0,"Thoại Ngọc Hầu Tân Phú phố Hồ Chí Minh, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,,,,,"Chủ gửi bán gấp mặt tiền 150m2 đường Thoại Ngọc Hầu gần giao lộ với Nguyễn Sơn, Lũy Bán Bích thuộc phường Phú Thạnh Quận Tân Phú. Vị trí kinh doanh đỉnh của chóp với ưu thế mặt tiền rộng 5.5m, dài trên 25m. Hiện trạng nhà cũ tiện xây mới, chủ xác định bán giá trị của đất. Giá rất yêu thương chỉ với 16.5 tỷ còn thương lượng, quá rẻ so với khu vực. Sổ vuông, pháp lý sạch, công chứng nhanh.",16.0,16.5,,,,,159,10.7744906,106.6228584,False,False,False,False,0.0,0.0,0.0,0.0
